2022-12-31 00:43:24,722 [Worker-0: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2022-12-31 00:47:23,882 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-sec-dispatcher-2.0.jar
2022-12-31 00:47:23,883 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-utils-3.3.1.jar
2022-12-31 00:47:23,884 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-file-3.5.1.jar
2022-12-31 00:47:23,885 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-provider-api-3.5.1.jar
2022-12-31 00:47:23,892 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [8])
2022-12-31 00:47:23,911 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\com.google.guava_30.1.0.v20221112-0806.jar
2022-12-31 00:47:23,912 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [433])
2022-12-31 00:47:23,917 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\slf4j.api_1.7.36.jar
2022-12-31 00:47:23,918 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [18])
2022-12-31 00:47:23,922 [Worker-10: Launching mavenrun-03b57412-d2ea-4bd6-87a2-a055c928c02e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
